Species	Day	ASV	log2FoldChange	lfcSE	pvalue	padj	ASV_count	count_per_group	Significance
Epibolus pulchripes	14 d	Seq_651	-0.9740584224024778	0.9765379812943545	0.8856659262556638	1	8	2	Fail
Epibolus pulchripes	14 d	Seq_653	0.9892905491561275	0.8198808209899275	0.012907190664386477	0.05713969799739631	5	2	Pass
Epibolus pulchripes	14 d	Seq_654	-3.584510003195148	1.1384072676682186	0.9999787372368921	1	6	3	Fail
Epibolus pulchripes	14 d	Seq_655	2.630528227094212	1.0273894858555108	2.4907176482804126e-6	2.3208959904431117e-5	11	3	Pass
Epibolus pulchripes	14 d	Seq_656	1.0942874118151125	0.35296939243514286	4.6753181558287075e-4	0.003127051489514674	4	1	Pass
Epibolus pulchripes	14 d	Seq_6564	0.08140607018034837	0.9795879931022461	0.3108797892626383	Inf	1	1	Fail
Epibolus pulchripes	14 d	Seq_657	-1.7331005570353923	2.1751345017904176	0.9955638530981419	1	10	3	Fail
Epibolus pulchripes	14 d	Seq_661	-1.0765432625580205	1.0309356419540436	0.9317365199630321	1	11	3	Fail
Epibolus pulchripes	14 d	Seq_6615	-0.1622448672077163	1.0216287634975505	0.7892560355434091	Inf	1	1	Fail
Epibolus pulchripes	14 d	Seq_662	1.6680356915922132	0.6108375412189153	2.572874541445178e-8	3.2964955062266345e-7	11	3	Pass
Epibolus pulchripes	14 d	Seq_6625	-0.017079197276359454	0.9752995492291019	Inf	Inf	1	1	Fail
Epibolus pulchripes	14 d	Seq_664	-1.582205221865448	1.265296570357538	0.9876074603368481	1	12	3	Fail
Epibolus pulchripes	14 d	Seq_6645	0.2748201780963259	1.0668986035394394	0.10079226962664116	Inf	1	1	Fail
Epibolus pulchripes	14 d	Seq_665	-2.000326277184124	1.1166997596696167	0.9992261548602059	1	7	3	Fail
Epibolus pulchripes	14 d	Seq_668	14.813718217199963	3.5631347123451285	3.322801966156641e-25	1.946212580177461e-23	8	3	Pass
Epibolus pulchripes	14 d	Seq_6699	0.2297176174259236	1.045042021709826	0.17227227620083496	Inf	2	2	Fail
Epibolus pulchripes	14 d	Seq_67	2.3339785672597464	0.7461018683944578	1.0717333732170232e-8	1.2604864150671855e-7	12	3	Pass
Epibolus pulchripes	14 d	Seq_670	-0.2711127799025701	1.028471291328276	0.8228809098121496	1	7	1	Fail
Epibolus pulchripes	14 d	Seq_671	0.6829650935679681	0.564974936293335	9.410698077972435e-5	6.769098617488944e-4	12	3	Pass
Epibolus pulchripes	14 d	Seq_673	3.0036847206156736	2.1365037169364256	6.066601599184064e-4	0.0035675239254903297	5	3	Pass
Epibolus pulchripes	14 d	Seq_674	-2.5642870677037393	1.5125175536814248	0.9523591512948473	1	11	3	Fail
Epibolus pulchripes	14 d	Seq_675	-6.43614556720235	2.9882317005708665	0.9912424397464734	1	5	2	Fail
Epibolus pulchripes	14 d	Seq_677	5.944059094264176	1.3727150642353585	1.59172549192178e-7	1.5678496095429533e-6	10	2	Pass
Epibolus pulchripes	14 d	Seq_679	2.669585790822701	0.5037199394466598	1.4975116957366808e-10	5.1574302801171284e-09	12	3	Pass
Epibolus pulchripes	14 d	Seq_682	-7.669014331480927	2.2528721759320742	0.9985960381230673	1	10	3	Fail
Epibolus pulchripes	14 d	Seq_683	-6.845298167995217	1.8852954227882592	Inf	Inf	6	2	Fail
Epibolus pulchripes	14 d	Seq_684	2.750665015951958	1.0191984835055858	7.002821752369285e-5	5.268177832057628e-4	9	3	Pass
Epibolus pulchripes	14 d	Seq_686	-0.13225481542380318	0.9987637839732739	Inf	Inf	2	1	Fail
Epibolus pulchripes	14 d	Seq_687	-1.8471384286931471	0.5801241766446434	0.9976058121196626	1	10	3	Fail
Epibolus pulchripes	14 d	Seq_689	-1.7870569046792957	0.9200522108084799	0.9967884382101586	1	8	1	Fail
Epibolus pulchripes	14 d	Seq_69	-0.6488193605401176	0.29661890361765736	0.011813856935681039	0.05381868159588028	12	3	Pass
Epibolus pulchripes	14 d	Seq_691	0.07592910345441385	0.890040409620724	0.23879446343497998	0.6637676610735037	9	3	Fail
Epibolus pulchripes	14 d	Seq_692	-3.3078830650471445	0.5503388329495845	0.9999999998837544	1	7	3	Fail
Epibolus pulchripes	14 d	Seq_694	0.6784140962872444	0.6399469925952299	1.6594061166224294e-5	1.3480536287613137e-4	11	3	Pass
Epibolus pulchripes	14 d	Seq_697	0.08651704419359281	0.519531940384609	0.06168175832194616	0.4706372009745464	12	3	Fail
Epibolus pulchripes	14 d	Seq_698	-1.9015818520488514	0.6462213501226408	0.9799906188334864	1	8	3	Fail
Epibolus pulchripes	14 d	Seq_7	1.7689395409566333	0.5773221925294815	2.4104302006177383e-6	2.271899729317868e-5	12	3	Pass
Epibolus pulchripes	14 d	Seq_70	4.37460051986931	0.5855456354083136	1.4095050333290858e-81	1.1557941273298503e-78	11	3	Pass
Epibolus pulchripes	14 d	Seq_701	-0.3082237550340393	1.035731429245179	0.3369076661900597	0.8742540704931929	10	3	Fail
Epibolus pulchripes	14 d	Seq_705	-0.5517361788824646	1.1161852148787281	Inf	Inf	10	3	Fail
Epibolus pulchripes	14 d	Seq_707	-1.6614708438836474	1.1869726506402645	0.9903719915531779	1	11	3	Fail
Epibolus pulchripes	14 d	Seq_71	-1.821636079527184	0.39267830484494937	0.0015038442879126905	0.00887159939631947	12	3	Pass
Epibolus pulchripes	14 d	Seq_711	-0.9305246171430348	0.4139215991411963	0.9646426853359172	1	8	2	Fail
Epibolus pulchripes	14 d	Seq_7135	-0.024664368849330306	0.9730634811554841	0.40012818982121096	Inf	2	2	Fail
Epibolus pulchripes	14 d	Seq_714	-0.0101115167838752	0.980346693008341	Inf	Inf	1	1	Fail
Epibolus pulchripes	14 d	Seq_715	-0.9067539994199855	1.2740244588472205	0.8634486530619692	1	12	3	Fail
Epibolus pulchripes	14 d	Seq_716	-0.8867268909978921	0.8479784690732936	0.5259423752813396	1	11	3	Fail
Epibolus pulchripes	14 d	Seq_717	-3.6515899267683665	1.5570123734379981	0.9996020399022464	1	4	2	Fail
Epibolus pulchripes	14 d	Seq_718	-4.017845358680249	2.020666064098412	0.9927487033993151	1	8	2	Fail
Epibolus pulchripes	14 d	Seq_721	-0.05529437418074412	0.4445071867090724	0.0011301092337790408	0.006868040542891703	7	2	Pass
Epibolus pulchripes	14 d	Seq_723	0.06274625701872241	0.8929643781917591	0.2374140145011944	0.6621751424863245	7	3	Fail
Epibolus pulchripes	14 d	Seq_727	-3.0839131505927817	1.509094550632846	0.9993056042079648	1	6	1	Fail
Epibolus pulchripes	14 d	Seq_728	-1.5821795890638495	1.3464526597319524	0.9804593272798366	1	9	3	Fail
Epibolus pulchripes	14 d	Seq_73	-3.20709198672916	0.9235256427861255	0.9999979453999874	1	12	3	Fail
Epibolus pulchripes	14 d	Seq_731	-0.9544474970427526	1.788966354744933	Inf	Inf	4	2	Fail
Epibolus pulchripes	14 d	Seq_738	-0.284698520177587	0.9994948854970654	0.23285501885797016	0.6976796762740702	9	3	Fail
Epibolus pulchripes	14 d	Seq_739	-0.5753689501116486	1.0558445871555622	0.8131793653620694	1	12	3	Fail
Epibolus pulchripes	14 d	Seq_74	-1.7384794728708362	0.2979495808434361	0.9845900308235996	1	12	3	Fail
Epibolus pulchripes	14 d	Seq_740	-0.8949445047162724	1.0545656698677883	0.6006586354364958	1	6	2	Fail
Epibolus pulchripes	14 d	Seq_741	1.6318236889079665	1.0717914226345429	5.019937893380599e-4	0.002974218842093167	7	3	Pass
Epibolus pulchripes	14 d	Seq_744	0.11341181990647503	0.5615776130175455	0.037709050887660814	0.14382056617619474	11	3	Fail
Epibolus pulchripes	14 d	Seq_748	-3.6814795551337367	1.6743595487947216	0.995941329917677	1	12	3	Fail
Epibolus pulchripes	14 d	Seq_75	-1.9060955575355603	0.478602783291073	0.047397009665598504	0.18042919621493536	10	3	Fail
Epibolus pulchripes	14 d	Seq_752	-1.812392641803839	0.563169858237502	0.9958665576359468	1	11	3	Fail
Epibolus pulchripes	14 d	Seq_756	1.7233158698410131	0.6971640677347667	0.0015296487259083115	0.008922355767109088	4	1	Pass
Epibolus pulchripes	14 d	Seq_757	-0.21936405149836408	0.6854634712317532	0.048888191637963756	0.18432485651060018	10	2	Fail
Epibolus pulchripes	14 d	Seq_758	0.01144056509520196	1.067360116856775	0.1359215036748489	0.44814286567272354	7	3	Fail
Epibolus pulchripes	14 d	Seq_759	-2.84176382708117	1.1128499915945185	0.9973598614250734	1	11	3	Fail
Epibolus pulchripes	14 d	Seq_76	-0.04488463121005457	0.42885747525726214	9.700425664661071e-5	6.916825256540937e-4	12	3	Pass
Epibolus pulchripes	14 d	Seq_760	1.0900842481448376	1.5515594281112841	0.011313283138509904	0.05235568730237839	9	3	Pass
Epibolus pulchripes	14 d	Seq_765	-4.760190795631662	1.195236798671246	0.999937830434147	1	5	2	Fail
Epibolus pulchripes	14 d	Seq_769	-8.165575513156556	2.372409913478429	0.8685268820994908	1	7	2	Fail
Epibolus pulchripes	14 d	Seq_77	-1.6237797993885363	0.639174425454136	0.8344279833169788	1	12	3	Fail
Epibolus pulchripes	14 d	Seq_771	-4.293247228988083	1.5024734496359011	0.9992808646849283	1	7	2	Fail
Epibolus pulchripes	14 d	Seq_776	-0.720286748472199	0.7308445926247259	0.13381026679482103	0.41562279837785315	8	2	Fail
Epibolus pulchripes	14 d	Seq_778	-1.4683354725755755	0.8308653911743504	0.7341867978546217	1	11	3	Fail
Epibolus pulchripes	14 d	Seq_779	-0.9426137832375747	0.8287810679749769	0.5970316318763249	1	11	3	Fail
Epibolus pulchripes	14 d	Seq_780	-5.832631338260314	1.6606106775923077	0.898244835833777	1	11	3	Fail
Epibolus pulchripes	14 d	Seq_787	-13.355004433548121	3.0437850897765393	1	1	9	3	Fail
Epibolus pulchripes	14 d	Seq_79	0.29511153788852335	0.5421950603812261	0.001097738632212052	0.014540814805147335	11	3	Pass
Epibolus pulchripes	14 d	Seq_791	-0.3574197494653357	0.7043726727589453	0.17877851469279124	0.5292360362746888	11	3	Fail
Epibolus pulchripes	14 d	Seq_792	-0.32152124150526556	0.7778298857386985	0.450300005461255	1	11	3	Fail
Epibolus pulchripes	14 d	Seq_796	-8.715904291434878	2.8102522309149833	0.8888403996396139	1	8	3	Fail
Epibolus pulchripes	14 d	Seq_797	-0.38820862377408527	0.907870505761084	0.7124848470950346	1	4	2	Fail
Epibolus pulchripes	14 d	Seq_798	-0.30188702927864225	0.8879778690139183	0.539345684548226	1	9	3	Fail
Epibolus pulchripes	14 d	Seq_799	9.465003377472854	2.908037173554156	3.7649515251450296e-21	1.5436301253094621e-19	5	3	Pass
Epibolus pulchripes	14 d	Seq_80	0.08584925699920441	0.5438238569939626	0.024731775966029587	0.09990175513371558	12	3	Pass
Epibolus pulchripes	14 d	Seq_804	0.1549359432176522	0.9428657134161162	0.036301141200630195	0.1397508722277782	11	3	Fail
Epibolus pulchripes	14 d	Seq_805	-0.9832678979355216	1.5353599528178568	0.9710664193783243	1	3	1	Fail
Epibolus pulchripes	14 d	Seq_806	-3.8577629552511707	2.098988144531999	0.9975801246853023	1	5	2	Fail
Epibolus pulchripes	14 d	Seq_807	4.55278158038186	2.106029192171337	2.9861388514650286e-5	2.2410261094804213e-4	6	2	Pass
Epibolus pulchripes	14 d	Seq_810	-0.20210262611484225	0.6976212067003272	0.04100276203011232	0.1556586336328338	12	3	Fail
Epibolus pulchripes	14 d	Seq_811	-1.6409548627246173	1.9659182352300337	0.669221696785752	1	10	3	Fail
Epibolus pulchripes	14 d	Seq_812	-1.5654465038289587	1.9518278818814299	0.9943803097593156	1	7	2	Fail
Epibolus pulchripes	14 d	Seq_814	-4.516190595696951	1.702188357721209	0.9999240233894542	1	8	3	Fail
Epibolus pulchripes	14 d	Seq_815	-1.1903846307072976	1.3246344060193302	0.9850424927014041	1	10	2	Fail
Epibolus pulchripes	14 d	Seq_817	0.22864566577085768	0.9681358624485881	0.12670751165779448	0.8189783388653034	10	3	Fail
Epibolus pulchripes	14 d	Seq_82	-5.2853166467374635	0.33532719299449215	1	1	10	2	Fail
Epibolus pulchripes	14 d	Seq_822	-3.316263508971267	1.3176398730637509	0.9924636498559312	1	9	3	Fail
Epibolus pulchripes	14 d	Seq_823	-1.4572739233411973	1.2404571128139634	0.9998701446174668	1	8	3	Fail
Epibolus pulchripes	14 d	Seq_824	-4.0457591406163615	1.3114890368129186	0.9999692273400006	1	4	1	Fail
Epibolus pulchripes	14 d	Seq_825	-0.1958036697381437	1.0030280029200267	0.38193351515519725	0.9519315575296708	11	3	Fail
Epibolus pulchripes	14 d	Seq_828	-0.5080405952403134	0.7905207549929116	0.8547869392769616	1	6	2	Fail
Epibolus pulchripes	14 d	Seq_83	13.422042604982732	4.195868716273349	1.8792983943744415e-40	2.96177426953412e-38	8	3	Pass
Epibolus pulchripes	14 d	Seq_832	2.0040818173033492	0.7376431641910963	1.5014621827175258e-9	2.2674013909001437e-8	10	3	Pass
Epibolus pulchripes	14 d	Seq_833	-0.03179085571148654	0.8148180458794738	0.3389979682646458	Inf	7	2	Fail
Epibolus pulchripes	14 d	Seq_834	0.18981907661084776	0.6575316279784222	0.025013422379814573	0.1005441487816076	8	3	Fail
Epibolus pulchripes	14 d	Seq_837	2.0881668790305925	0.823183997858185	5.005446323150038e-20	1.8656663568104688e-18	8	2	Pass
Epibolus pulchripes	14 d	Seq_84	-0.8162114405185308	0.5411157124008792	0.4313089650419435	1	12	3	Fail
Epibolus pulchripes	14 d	Seq_840	3.6562516517000776	1.2638094342493214	2.2207646339314586e-9	6.593373620051675e-8	10	3	Pass
Epibolus pulchripes	14 d	Seq_841	-0.31667121519327873	1.0029628123239096	0.6181269352398444	1	9	2	Fail
Epibolus pulchripes	14 d	Seq_844	-0.451199301961169	0.9363231560735017	0.6491990445934118	1	7	3	Fail
Epibolus pulchripes	14 d	Seq_846	-2.652084079360597	1.2841335071028606	0.9980088795226015	1	7	3	Fail
Epibolus pulchripes	14 d	Seq_847	-6.397881194533989	2.524890811673576	0.6337464231904733	1	6	2	Fail
Epibolus pulchripes	14 d	Seq_85	-0.5397518063378755	0.7096509053201312	0.09148442996305925	0.31898110978270217	12	3	Fail
Epibolus pulchripes	14 d	Seq_851	-4.810329391436487	1.9630693438475881	0.5772994243091719	1	10	3	Fail
Epibolus pulchripes	14 d	Seq_852	0.574597576119861	0.5951775588800603	0.036610293137312906	0.14281639105050778	9	3	Fail
Epibolus pulchripes	14 d	Seq_856	-0.20190412296041585	0.9756644893384119	0.6886225651339359	1	4	2	Fail
Epibolus pulchripes	14 d	Seq_858	2.2395923327161102	1.0385588012745561	2.4564623858519197e-5	1.974803094508406e-4	10	3	Pass
Epibolus pulchripes	14 d	Seq_859	1.865318408041209	1.7357440780204778	0.0030577122931693982	0.0162813251973955	12	3	Pass
Epibolus pulchripes	14 d	Seq_860	-17.429791585735064	3.844054916623121	1	1	5	1	Fail
Epibolus pulchripes	14 d	Seq_861	-6.04504105463226	1.62337514823443	0.9999960221054742	1	7	1	Fail
Epibolus pulchripes	14 d	Seq_863	1.3956131582930587	0.5604706017991077	3.000546236325059e-8	3.330183710174854e-7	6	2	Pass
Epibolus pulchripes	14 d	Seq_865	-1.7508594455230198	1.0437243733444628	0.9435796799604661	1	11	3	Fail
Epibolus pulchripes	14 d	Seq_868	-0.695050890380787	0.6240515681081676	0.4943039126847438	1	9	3	Fail
Epibolus pulchripes	14 d	Seq_869	-1.2103285033132796	0.7782454385956816	0.421701718602638	1	11	3	Fail
Epibolus pulchripes	14 d	Seq_870	-7.146456763432639	1.7373985603740851	0.9998170333197425	1	10	3	Fail
Epibolus pulchripes	14 d	Seq_874	-0.07824867145925482	0.9182918695522493	0.47730598241015915	1	11	3	Fail
Epibolus pulchripes	14 d	Seq_876	-0.042629286198174604	0.7208095771056846	0.5362267034047599	1	6	1	Fail
Epibolus pulchripes	14 d	Seq_877	-2.55649702626631	1.255856171089607	0.9704846805862842	1	8	3	Fail
Epibolus pulchripes	14 d	Seq_879	0.11820292534017186	0.9638040942643096	0.26909459262466773	Inf	11	3	Fail
Epibolus pulchripes	14 d	Seq_88	-4.158392097321226	0.573388373811511	0.9984463459723892	1	9	3	Fail
Epibolus pulchripes	14 d	Seq_882	-2.8964564033394407	1.8544342627153632	0.9997785885271876	1	9	3	Fail
Epibolus pulchripes	14 d	Seq_883	3.5169408749769864	1.1107412558176724	8.445949582955701e-10	1.167615486205104e-8	11	3	Pass
Epibolus pulchripes	14 d	Seq_884	1.2119429390571443	0.9666371757998145	0.00782892440175674	0.08220370621844578	7	2	Pass
Epibolus pulchripes	14 d	Seq_888	-15.351432020077452	3.871706114621465	0.9999999999999971	1	5	1	Fail
Epibolus pulchripes	14 d	Seq_89	-2.304483741347552	0.8756402305931457	0.9598462550482235	1	11	3	Fail
Epibolus pulchripes	14 d	Seq_890	0.31317003884849204	0.660336649017811	0.27261750170976284	1	2	1	Fail
Epibolus pulchripes	14 d	Seq_891	-2.6640930398278533	0.9900111392100929	0.996535541690139	1	11	3	Fail
Epibolus pulchripes	14 d	Seq_893	-1.5028584753470624	0.8733221194046323	0.6282377882979046	1	10	3	Fail
Epibolus pulchripes	14 d	Seq_894	-5.0971637008736375	1.6844494331513107	0.9999458881488915	1	5	1	Fail
Epibolus pulchripes	14 d	Seq_898	0.2711818160470582	1.0198985547995791	0.20130691034434445	1	2	2	Fail
Epibolus pulchripes	14 d	Seq_899	-2.4121043174478864	1.5895851031695947	0.9931750551468516	1	8	3	Fail
Epibolus pulchripes	14 d	Seq_90	-8.372379575616527	1.1164823130218133	0.9999999999908109	1	10	3	Fail
Epibolus pulchripes	14 d	Seq_900	-0.6934424847863243	1.2289165966689464	0.7953845251601578	1	6	2	Fail
Epibolus pulchripes	14 d	Seq_901	-1.64801484572777	2.091283118966102	0.9689789306736827	1	7	2	Fail
Epibolus pulchripes	14 d	Seq_905	-3.7638699092148977	1.7187664112393075	0.9999364318276706	1	6	3	Fail
Epibolus pulchripes	14 d	Seq_908	2.371409107850717	1.655864552171029	1.077409428349505e-4	7.616170096953397e-4	12	3	Pass
Epibolus pulchripes	14 d	Seq_91	0.055650890143787046	0.6070962779864926	0.06629137955595665	0.23852788625613627	5	3	Fail
Epibolus pulchripes	14 d	Seq_911	-2.7812649437465367	0.8375239930378836	0.9999616198127342	1	1	1	Fail
Epibolus pulchripes	14 d	Seq_912	-3.779929961433209	1.832694213018872	0.9999260368540919	1	10	3	Fail
Epibolus pulchripes	14 d	Seq_913	-7.132918049980915	2.117326537761263	0.9999746830764605	1	11	3	Fail
Epibolus pulchripes	14 d	Seq_914	-5.394896017899591	1.9748301261732923	Inf	Inf	7	3	Fail
Epibolus pulchripes	14 d	Seq_915	-1.4041728006550886	0.9160898065739593	0.9643039056442055	1	10	3	Fail
Epibolus pulchripes	14 d	Seq_919	-2.6283670422922403	1.0436017004883957	0.7221657234123772	1	2	2	Fail
Epibolus pulchripes	14 d	Seq_92	-0.7483022540392809	0.4589346440291136	0.7134259197547381	1	12	3	Fail
Epibolus pulchripes	14 d	Seq_921	2.321743006727978	1.7176200240282706	9.371565719680566e-5	6.652967375773231e-4	3	3	Pass
Epibolus pulchripes	14 d	Seq_923	-5.344280453980815	1.6397802897791187	0.9999751633258833	1	4	1	Fail
Epibolus pulchripes	14 d	Seq_924	1.2988899140544592	0.913288814764414	4.743978592455456e-8	5.806063351960409e-7	11	3	Pass
Epibolus pulchripes	14 d	Seq_925	-3.6661331224995277	1.612050816035539	2.3508107972174855e-9	3.442258667354175e-8	10	3	Pass
Epibolus pulchripes	14 d	Seq_926	-0.22062039781216616	0.5679810627390807	0.009867378403315231	0.0464960254142294	6	3	Pass
Epibolus pulchripes	14 d	Seq_928	0.4206272330039782	0.6573153816013847	6.66896916482317e-4	0.0042723083712148426	10	3	Pass
Epibolus pulchripes	14 d	Seq_929	1.7914019753462826	0.7315110097257755	3.334780539243881e-10	5.469040084359964e-9	7	3	Pass
Epibolus pulchripes	14 d	Seq_93	-0.9282765560464042	0.6891160651637076	0.8986569944360762	1	12	3	Fail
Epibolus pulchripes	14 d	Seq_932	-0.6742481974932487	1.1250304157690187	4.4986680138989534e-5	3.5132454965687066e-4	7	3	Pass
Epibolus pulchripes	14 d	Seq_937	3.1056060924523363	0.7155920703435428	6.69278001967902e-19	2.1952318464547184e-17	7	3	Pass
Epibolus pulchripes	14 d	Seq_939	0.4185874429258647	1.0271316041285916	0.16840454397400903	0.9863694718477671	4	1	Fail
Epibolus pulchripes	14 d	Seq_94	2.11405821539363	0.7706482076785701	1.853175472844329e-5	1.4603022726013314e-4	11	3	Pass
Epibolus pulchripes	14 d	Seq_943	-1.7190121478990685	1.097468965798822	0.9082419568387137	1	11	3	Fail
Epibolus pulchripes	14 d	Seq_945	1.0291831408246466	0.6847884498257837	2.0139401388635434e-7	1.9592405301536696e-6	6	3	Pass
Epibolus pulchripes	14 d	Seq_948	-0.30510082034319014	0.9253631460984029	0.5520236015314371	1	10	3	Fail
Epibolus pulchripes	14 d	Seq_95	7.0544123972823884	0.5902256480436653	8.234578049427465e-43	1.6222118757372106e-40	9	3	Pass
Epibolus pulchripes	14 d	Seq_950	0.1908338063621013	0.8604288951181528	0.19182214150032817	0.7542579445210494	11	3	Fail
Epibolus pulchripes	14 d	Seq_952	-0.07665428330846429	0.685713278753116	0.017988762017516882	0.07682700444981168	11	3	Pass
Epibolus pulchripes	14 d	Seq_954	-0.2856783851311033	0.9729225858592879	0.6635219084353194	1	9	3	Fail
Epibolus pulchripes	14 d	Seq_960	-2.5060536199117514	0.8930641729753963	0.5651548406660762	1	8	3	Fail
Epibolus pulchripes	14 d	Seq_961	-1.2026325258465653	1.0448915942823902	0.4487563834184688	1	7	3	Fail
Epibolus pulchripes	14 d	Seq_962	1.8204598974010622	0.8097716566639908	7.987639583465377e-5	5.954422234946917e-4	11	3	Pass
Epibolus pulchripes	14 d	Seq_968	2.0333179106913177	1.4912200362654984	4.0398852057548385e-4	0.0024487919554883174	9	3	Pass
Epibolus pulchripes	14 d	Seq_969	-1.1480002552543698	1.1149449991231473	0.9503257717555798	1	11	3	Fail
Epibolus pulchripes	14 d	Seq_97	-4.288340516548132	1.7148218733152585	8.555480739344722e-12	1.6315102805262027e-10	6	3	Pass
Epibolus pulchripes	14 d	Seq_970	-6.389257464037818	2.6447091361762745	0.9877736982328429	1	9	3	Fail
Epibolus pulchripes	14 d	Seq_972	-17.72233757261895	3.773578096970062	1	1	3	1	Fail
Epibolus pulchripes	14 d	Seq_973	-4.718730516347602	0.9769372364783623	0.9999999293883173	1	7	2	Fail
Epibolus pulchripes	14 d	Seq_974	-12.998012038028428	4.564302772102256	0.9998876294192345	1	6	1	Fail
Epibolus pulchripes	14 d	Seq_975	1.8822708740752314	0.6803493534969297	6.219282340750254e-4	0.0040155996215867785	4	1	Pass
Epibolus pulchripes	14 d	Seq_976	-2.3622055706113203	1.3946891270026789	0.9929600867773074	1	6	3	Fail
Epibolus pulchripes	14 d	Seq_977	-1.4910618034965992	1.0030491980894514	0.9824799266725556	1	5	2	Fail
Epibolus pulchripes	14 d	Seq_98	0.9291780374428177	0.4677250485075986	2.4613451564342992e-11	4.587052336991194e-10	12	3	Pass
Epibolus pulchripes	14 d	Seq_980	-4.515144926389834	0.8675409634129855	0.9999999868845921	1	3	1	Fail
