Comparison,diff.btw,diff.win,effect,overlap,OTU,baseMean,Kingdom,Phylum,Class,Order,Family,Genus,Species,Significance
Antibiotics (5X) _vs_ Control,1.1213009317209996,3.3381003390792157,0.3703138685168993,0.30208386385344066,Seq_11,5.724252302281874,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Dysgonomonas,NA,Fail
Antibiotics (5X) _vs_ Control,3.4529321102925534,5.7202569947525035,0.5314291329799176,0.3333337571830611,Seq_12,4.935254136567934,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,NA,Fail
Antibiotics (5X) _vs_ Control,4.009605010230894,7.281546160652957,0.6493177727739813,0.2694307069493125,Seq_13,0.23901443654653837,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Microvirga,NA,Fail
Antibiotics (5X) _vs_ Control,5.05305039420365,2.2309874589530567,2.35235308213179,3.6539984880401186e-4,Seq_14,1.3041255364890516,Archaea,Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomethylophilaceae,Candidatus_Methanoplasma,NA,Fail
Antibiotics (5X) _vs_ Control,0.3358223755531409,5.202429729786381,0.06359661722983051,0.468750070918891,Seq_15,0.9538173182090978,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Fail
Antibiotics (5X) _vs_ Control,1.3070332821958743,8.733916399860394,0.13328305126072554,0.4611399838382424,Seq_16,2.190529887887495,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,NA,Fail
Antibiotics (5X) _vs_ Control,8.289190834196237,3.3250539989912884,2.317766881955092,3.6539984880401186e-4,Seq_17,0.36640263264035045,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,NA,NA,Fail
Antibiotics (5X) _vs_ Control,8.335796343378597,2.5027665490868483,3.345120633153844,3.6539984880401186e-4,Seq_18,0.44276830286621066,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA,Fail
Antibiotics (5X) _vs_ Control,-7.454713986870753,2.8546919466351506,-2.718257718304356,3.6539984880401186e-4,Seq_19,0.12699948135218514,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Cronobacter,NA,Fail
Antibiotics (5X) _vs_ Control,2.4787539189410737,7.720429171502384,0.22579523325022877,0.3678759654424863,Seq_20,2.220902390243278,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Brucella,NA,Fail
Antibiotics (5X) _vs_ Control,2.5104524844108393,4.74777513035952,0.5890492124273445,0.2746120317825454,Seq_21,0.08558773865670725,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,NA,Fail
Antibiotics (5X) _vs_ Control,-1.6280639150263916,5.828526341949341,-0.26313030529390224,0.3937826322774743,Seq_22,0.004780032678570705,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA,Fail
Antibiotics (5X) _vs_ Control,5.901745795421256,5.6741817672129855,0.8422118012705944,0.04167314954359542,Seq_23,2.8638576346448326,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Microvirga,NA,Fail
Antibiotics (5X) _vs_ Control,-0.2469835446015951,5.349282185705611,-0.040062998241097963,0.481865325598072,Seq_24,0.022917593649652623,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA,Fail
Antibiotics (5X) _vs_ Control,-11.097536603198844,4.582655648036657,-2.264980034169852,3.6539984880401186e-4,Seq_25,8.131006745044306,Bacteria,Rare,Cyanobacteriia,Chloroplast,NA,NA,NA,Fail
Antibiotics (5X) _vs_ Control,-3.8078896062594945,6.608166498805114,-0.5613116572526442,0.21875093003607377,Seq_26,1.2867173613108003,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Buttiauxella,NA,Fail
Antibiotics (5X) _vs_ Control,6.768609154447656,7.021768362336019,1.0943825048996043,0.1302101784802118,Seq_28,1.0240533392449804,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,SC-I-84,NA,NA,Fail
Antibiotics (5X) _vs_ Control,4.225401748357048,2.9763057269183744,1.4158665408222355,0.01564272201269862,Seq_32,0.14641925040096376,Archaea,Rare,Methanosarcinia,Methanosarciniales,Methanosarcinaceae,Methanimicrococcus,NA,Fail
Antibiotics (5X) _vs_ Control,7.893613235070997,3.851152934792607,2.1435460972691986,3.6539984880401186e-4,Seq_33,0.6589094362297766,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,NA,NA,NA,Fail
Antibiotics (5X) _vs_ Control,7.8002442025458905,4.409504995510728,1.7056900236757349,0.005260450607949098,Seq_35,0.583625295862583,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,NA,NA,Fail
Antibiotics (5X) _vs_ Control,1.313872966516512,7.583696037479171,0.27313320451468925,0.41145853996478227,Seq_36,0.3100080303284965,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Dysgonomonas,NA,Fail
Antibiotics (5X) _vs_ Control,4.849536894103244,2.950541189509088,1.495034901183968,0.005260450607949098,Seq_37,0.10151353177704531,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,NA,NA,Fail
Antibiotics (5X) _vs_ Control,1.4848824380916446,9.180869084354747,0.2551046140509945,0.3264253119926425,Seq_38,1.0491551024434178,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Raoultella,NA,Fail
Antibiotics (5X) _vs_ Control,5.449651816425534,6.973491810962016,0.7095503344194468,0.24352409472047634,Seq_39,0.36649987212368895,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,NA,Fail
Antibiotics (5X) _vs_ Control,-5.983604911033144,3.171417231319756,-1.97862164713354,0.010443256861835112,Seq_41,0.028030063527518925,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA,Fail
Antibiotics (5X) _vs_ Control,-3.675509797099023,5.090562512724859,-0.7822119619908297,0.23316145645076272,Seq_44,0.08000831747655324,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,NA,Fail
Antibiotics (5X) _vs_ Control,9.391274916507594,2.5782229344137777,3.458684516978597,3.6539984880401186e-4,Seq_45,0.35727819469387734,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,SC-I-84,NA,NA,Fail
Antibiotics (5X) _vs_ Control,-4.664434352162566,3.916626994040743,-1.184361946446075,0.10881054626871159,Seq_46,0.07006059978081577,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,NA,NA,NA,Fail
Antibiotics (5X) _vs_ Control,-6.340658004217506,5.917443088507435,-0.9666366617263502,0.12500193748673707,Seq_49,0.06600574512055718,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Dysgonomonas,NA,Fail
Antibiotics (5X) _vs_ Control,-4.284730865503733,3.9364938924602146,-1.0341351243187762,0.14062668048379562,Seq_51,0.018426567905076865,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Fulvimonas,NA,Fail
Antibiotics (5X) _vs_ Control,1.3236302475700823,6.412266263559722,0.4369527273621084,0.3437503914342893,Seq_52,0.4677744554705236,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,NA,Fail
Antibiotics (5X) _vs_ Control,4.054291979394685,1.9849226905160249,1.6248638516577307,0.005260450607949098,Seq_54,0.31890128525766637,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,T2WK15B57,NA,Fail
Antibiotics (5X) _vs_ Control,7.656207161217788,4.61425974472263,1.7811541656499166,0.0155616731380917,Seq_55,0.16632398661039746,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Ereboglobus,NA,Fail
Antibiotics (5X) _vs_ Control,-1.1803235158846714,2.127118660245607,-0.2988894589127644,0.3333337571830611,Seq_56,0.03973678881104282,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Ereboglobus,NA,Fail
Antibiotics (5X) _vs_ Control,-5.118850648062191,3.8020952736379767,-1.1746600127672586,0.06771220268144004,Seq_57,0.10438578400035133,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,NA,NA,NA,Fail
Antibiotics (5X) _vs_ Control,5.905259746484981,2.4254853680616426,2.244478499372606,3.6539984880401186e-4,Seq_60,0.11037338109040465,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Budviciaceae,Pragia,NA,Fail
Antibiotics (5X) _vs_ Control,-5.386186442718496,3.070123708172411,-1.7214957752916376,0.010443256861835112,Seq_61,0.02554202323803833,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium,NA,Fail
Antibiotics (5X) _vs_ Control,4.90431778651568,4.114800683689005,1.2001742438775889,0.02084657621635152,Seq_62,0.8690366873046746,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelatoclostridiaceae,Erysipelatoclostridium,NA,Fail
Antibiotics (5X) _vs_ Control,-3.2641244668975498,9.772563649498302,-0.29954252532647163,0.42708350174596327,Seq_65,0.9661794953426284,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA,Fail
Antibiotics (5X) _vs_ Control,-1.6628902483312995,7.502157297599318,-0.19863951008718433,0.4739583923616796,Seq_67,0.12293229425735176,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,NA,NA,NA,Fail
Antibiotics (5X) _vs_ Control,4.321840497265257,5.294573130347696,0.771015376477034,0.19171095726038398,Seq_68,0.02390970433560225,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,NA,Fail
Antibiotics (5X) _vs_ Control,8.20795186261104,7.756967392809262,1.0191717460105276,0.18750115922376948,Seq_69,0.2980833832881512,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,metallidurans,Fail
Antibiotics (5X) _vs_ Control,7.152151269569967,4.503916308107692,1.7451988704780024,3.6539984880401186e-4,Seq_70,0.3224299217018462,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Dysgonomonas,NA,Fail
Antibiotics (5X) _vs_ Control,-10.365527299657797,5.517873158270752,-1.8664490494923638,3.6539984880401186e-4,Seq_75,1.1788411733409099,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA,Fail
Antibiotics (5X) _vs_ Control,2.1838730154788735,6.548468943638638,0.785765684261738,0.21354263060221784,Seq_76,0.6582053128234131,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,Vitreoscilla,NA,Fail
Antibiotics (5X) _vs_ Control,6.273208881019151,5.6847099165368045,1.315807475980511,0.0259172268997107,Seq_77,0.17761033991765107,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NA,NA,NA,Fail
Antibiotics (5X) _vs_ Control,3.964667723969651,4.941537354145041,0.6990719651358354,0.19689226379422683,Seq_79,0.010667490089341439,Bacteria,Bacteroidota,Bacteroidia,NA,NA,NA,NA,Fail
Antibiotics (5X) _vs_ Control,5.379314477855144,3.3932268728166792,1.6140116812461005,0.010443256861835112,Seq_82,0.32529218376920055,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Fail
Antibiotics (5X) _vs_ Control,7.68890228620677,3.560480822758513,2.184656318696931,3.6539984880401186e-4,Seq_84,0.2807894650746936,Bacteria,Planctomycetota,vadinHA49,NA,NA,NA,NA,Fail
Antibiotics (5X) _vs_ Control,2.479444164470962,4.816213846786923,0.5369185718393374,0.20725488253161325,Seq_85,0.2195416091724316,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,NA,Fail
Antibiotics (5X) _vs_ Control,0.2681613872204096,2.7917877373936326,0.08190722414720086,0.4739583923616796,Seq_89,0.0027196908074008357,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rs-E47_termite_group,NA,NA,Fail
Antibiotics (5X) _vs_ Control,7.778952691740355,5.184549231902679,1.5192220311394147,0.05729629755404447,Seq_91,0.3441013662849655,Bacteria,Planctomycetota,vadinHA49,NA,NA,NA,NA,Fail
Antibiotics (5X) _vs_ Control,-1.4422358485320785,5.8082262247185605,-0.23733346985191434,0.4166668604270799,Seq_92,0.005263250962032929,Bacteria,Rare,Actinobacteria,Micrococcales,NA,NA,NA,Fail
Antibiotics (5X) _vs_ Control,-10.65469231619678,5.16114842551249,-2.3426929142619968,3.6539984880401186e-4,Seq_93,0.667201915310463,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,NA,NA,Fail
Antibiotics (5X) _vs_ Control,1.8068734024529265,5.163440312485599,0.3045307156969559,0.3437503914342893,Seq_96,0.005174075295730741,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA,Fail
Antibiotics (5X) _vs_ Control,2.9790525699263135,2.632808218306825,1.0407789558816445,0.06771220268144004,Seq_97,0.02765775311946421,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfobulbaceae,Desulfobulbus,NA,Fail
Antibiotics (5X) _vs_ Control,1.0932914464582915,5.402144712350847,0.2272242035082459,0.3750003014047682,Seq_98,0.009927392673429514,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA,Fail
Antibiotics (5X) _vs_ Control,-2.8282431243600232,4.238915040534649,-0.5309361739673384,0.21761750791097167,Seq_101,0.005872089121535467,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA,Fail
Antibiotics (5X) _vs_ Control,-3.5587248723019833,1.4242292332361277,-2.405455149817797,0.005260450607949098,Seq_103,1.086159236605866,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,NA,Fail
Antibiotics (5X) _vs_ Control,-1.760914998763413,5.009597940785466,-0.25455159346634126,0.3834199649231569,Seq_105,0.002877333443833066,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Candidatus_Symbiothrix,NA,Fail
Antibiotics (5X) _vs_ Control,2.5121873661121192,5.297081332755617,0.4431015539279094,0.2447924468177518,Seq_109,0.012293239683754915,Archaea,Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomethylophilaceae,Candidatus_Methanoplasma,NA,Fail
Antibiotics (5X) _vs_ Control,3.5060626995255797,5.108445710648854,0.6198203477988403,0.24352409472047634,Seq_111,0.02513723007242017,Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,NA,NA,NA,Fail
Antibiotics (5X) _vs_ Control,-6.323260746948899,4.526656756345,-1.4070450771346665,0.05208845857586993,Seq_112,0.12118885248170874,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA,Fail
Antibiotics (5X) _vs_ Control,4.113313089261551,4.995740923419815,0.7489077510016726,0.1658044601570453,Seq_114,0.09007019858596223,Bacteria,Rare,NA,NA,NA,NA,NA,Fail
Antibiotics (5X) _vs_ Control,-3.200137818937474,3.317229912743893,-0.901073219686036,0.13541842640350574,Seq_121,0.01567108699953049,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,NA,NA,NA,Fail
Antibiotics (5X) _vs_ Control,8.377756621770356,4.570807443810813,1.8785659152378027,0.005233195823184881,Seq_124,0.19766958270207566,Bacteria,Planctomycetota,vadinHA49,NA,NA,NA,NA,Fail
Antibiotics (5X) _vs_ Control,6.313261976598764,6.164113260887543,0.8741103427370016,0.17616705103658836,Seq_127,0.4759346454287768,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,NA,NA,Fail
Antibiotics (5X) _vs_ Control,7.958389016172629,3.8748992416891426,1.9269621522138767,0.005260450607949098,Seq_128,0.22646198574386242,Bacteria,Planctomycetota,vadinHA49,NA,NA,NA,NA,Fail
Antibiotics (5X) _vs_ Control,1.9791825003222154,8.07383550151486,0.21862251727961252,0.3678759654424863,Seq_129,0.4925579397538611,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA,Fail
Antibiotics (5X) _vs_ Control,4.785679615679282,5.51501910391742,0.998215283480046,0.06771220268144004,Seq_132,0.2763698751009374,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Fail
Antibiotics (5X) _vs_ Control,-0.3966124644661049,5.0153719388407865,-0.0707635822398594,0.47668399009963064,Seq_134,0.012400524460293171,Bacteria,Bacteroidota,Bacteroidia,NA,NA,NA,NA,Fail
Antibiotics (5X) _vs_ Control,1.9007461855751666,7.03126437375725,0.23008637892639816,0.3937826322774743,Seq_139,0.2624192852186278,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA,Fail
Antibiotics (5X) _vs_ Control,-4.73295238212385,2.2628076136427433,-2.088336897572468,0.005260450607949098,Seq_142,0.013766364153228596,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Puniceicoccaceae,Cerasicoccus,NA,Fail
Antibiotics (5X) _vs_ Control,8.178824665255352,3.7748576659180477,2.1119099661844407,0.005233195823184881,Seq_147,0.15104269784192384,Bacteria,Planctomycetota,vadinHA49,NA,NA,NA,NA,Fail
Antibiotics (5X) _vs_ Control,2.143567605138122,6.648741504076665,0.34099520849584997,0.3750003014047682,Seq_148,0.027362775679964976,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,NA,Fail
Antibiotics (5X) _vs_ Control,6.816190953771929,6.689182741084197,0.9596513760489699,0.18750115922376948,Seq_149,0.0815442448481512,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,NA,Fail
Antibiotics (5X) _vs_ Control,3.0806595041029228,4.837317006852296,0.6303491637186521,0.23834277504790924,Seq_150,0.0066992623829373755,Bacteria,Bacteroidota,Bacteroidia,NA,NA,NA,NA,Fail
Antibiotics (5X) _vs_ Control,3.9783139765392868,6.754803021999243,0.5520371770941352,0.23316145645076272,Seq_151,0.08244328522424792,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,NA,NA,NA,Fail
Antibiotics (5X) _vs_ Control,5.562481191157998,5.105024126916606,0.9216409822818946,0.17708458560117712,Seq_152,0.058965240802106064,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,NA,NA,Fail
Antibiotics (5X) _vs_ Control,2.370778947977202,5.848528947883129,0.3941951016213012,0.3645836636784878,Seq_153,0.0067909738256465985,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Uliginosibacterium,NA,Fail
Antibiotics (5X) _vs_ Control,1.9064362025149908,9.431756425114461,0.2688353862985771,0.41145853996478227,Seq_154,0.2749920630474163,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA,Fail
Antibiotics (5X) _vs_ Control,5.973878996324256,2.71985721150547,2.2075464984722144,0.005260450607949098,Seq_155,0.023639347148472493,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Oxalobacter,NA,Fail
Antibiotics (5X) _vs_ Control,1.9119642714381797,5.352459077505212,0.41814995382000153,0.30208386385344066,Seq_156,0.14173650970768745,Bacteria,Planctomycetota,vadinHA49,NA,NA,NA,NA,Fail
Antibiotics (5X) _vs_ Control,4.798727585302065,3.5750964047987983,1.343507560593269,0.041457228073882454,Seq_160,0.039725977151606195,Archaea,Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomethylophilaceae,Candidatus_Methanoplasma,NA,Fail
Antibiotics (5X) _vs_ Control,-0.7213133672899978,5.0413236161271975,-0.10861689534634855,0.43005197308151655,Seq_161,0.00255084273571884,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,NA,NA,Fail
Antibiotics (5X) _vs_ Control,1.8203420214589343,5.1509002582865255,0.3512054295122685,0.3645836636784878,Seq_162,0.0050816583405649245,Bacteria,Rare,Actinobacteria,Micrococcales,Microbacteriaceae,Galbitalea,NA,Fail
Antibiotics (5X) _vs_ Control,1.8594234086136856,4.705010938831611,0.4100120110306782,0.3333337571830611,Seq_165,0.07686421232465127,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,NA,NA,NA,Fail
Antibiotics (5X) _vs_ Control,6.576189831858631,6.125766615627879,0.8962200072802755,0.22395923090300057,Seq_169,0.1000638069159864,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,NA,Fail
Antibiotics (5X) _vs_ Control,8.250610850092055,7.061559176737452,0.9394406833750224,0.19689226379422683,Seq_170,0.42198829516347097,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Uliginosibacterium,NA,Fail
Antibiotics (5X) _vs_ Control,-4.826498950055337,7.865775706738235,-0.649582906833075,0.28497468346637034,Seq_178,0.23508399730546328,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Intestinimonas,NA,Fail
Antibiotics (5X) _vs_ Control,0.7714123614947486,4.339257669865453,0.13627170092610005,0.44559597809209983,Seq_179,9.337591274954713e-4,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,NA,NA,Fail
