Comparison,diff.btw,diff.win,effect,overlap,OTU,baseMean,Kingdom,Phylum,Class,Order,Family,Genus,Species,Significance
Sterile feed _vs_ Control,-1.2105536792589477,4.475855271746542,-0.2525134923838913,0.35416702697949315,Seq_1768,8.000512032770098e-4,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,NA,Fail
Sterile feed _vs_ Control,-2.5710901710942036,4.525086867695089,-0.4928986179095671,0.2604173696561931,Seq_1771,0.018673243309506718,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,NA,Fail
Sterile feed _vs_ Control,-2.109623310486925,1.8806294195016218,-0.9708657447215114,0.09326693842379016,Seq_1773,0.02466134052698449,Bacteria,Proteobacteria,Alphaproteobacteria,Micropepsales,Micropepsaceae,NA,NA,Fail
Sterile feed _vs_ Control,1.0402363527695107,1.97044679971967,0.4978231301302557,0.2590680595179744,Seq_1774,0.023368978169182843,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,NA,NA,NA,Fail
Sterile feed _vs_ Control,0.2668197369007643,2.730735531247036,0.054573958753034175,0.44791678569462046,Seq_1775,0.023242126123632485,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA,Fail
Sterile feed _vs_ Control,0.5953116765000708,1.3157251791066251,0.4679526790637293,0.28497468346637034,Seq_1776,0.022582914819557667,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys,NA,Fail
Sterile feed _vs_ Control,0.9081631745695073,2.4032556049724345,0.2541881654865571,0.33854207413757076,Seq_1777,0.017549790288557177,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,NA,NA,NA,Fail
Sterile feed _vs_ Control,1.0314405235207955,2.1575468495513075,0.46699350455101013,0.22798013900535738,Seq_1778,0.02890132006008966,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,NA,Fail
Sterile feed _vs_ Control,-1.608717613140871,2.349377852657705,-0.5973251291834873,0.19689226379422683,Seq_1786,0.030790496077734618,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,NA,NA,Fail
Sterile feed _vs_ Control,-0.983243078915983,2.5790207726131396,-0.3789315114230833,0.33160664253884775,Seq_1788,0.0057990593034850275,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,NA,NA,Fail
Sterile feed _vs_ Control,1.4858867259295332,4.2850533133530915,0.35804108696475895,0.29533733758434044,Seq_1789,0.005211379628584328,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,NA,Fail
Sterile feed _vs_ Control,-0.07763699047111494,1.5169278602850698,-0.0538205557643123,0.48437503535546167,Seq_1790,0.007907273163013137,Bacteria,Proteobacteria,Alphaproteobacteria,Dongiales,Dongiaceae,Dongia,NA,Fail
Sterile feed _vs_ Control,-0.3485758648754551,1.6257596061462678,-0.19929991696949512,0.41450796904173526,Seq_1797,0.025813407713223394,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA,NA,Fail
Sterile feed _vs_ Control,-1.824611273707018,1.784032549389563,-0.8383417522072338,0.0729202363990322,Seq_1798,0.02140396799814477,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Dokdonella,NA,Fail
Sterile feed _vs_ Control,-0.6307008850694471,1.387928200596475,-0.45185147389738956,0.28645892373980425,Seq_1799,0.0248659193380222,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA,Fail
Sterile feed _vs_ Control,1.1813335153725157,1.4217105846578262,0.5894820213192598,0.3056999938648578,Seq_1800,0.030094730851825,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,NA,NA,Fail
Sterile feed _vs_ Control,0.02570827642886986,1.4701115104142746,0.01713082514510902,0.4947916784415895,Seq_1801,0.021908247654022883,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,NA,Fail
Sterile feed _vs_ Control,-0.42243846865015033,2.26403027529882,-0.1181504756053586,0.4166668604270799,Seq_1802,0.020038242800014584,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,NA,Fail
Sterile feed _vs_ Control,0.7650351211260302,0.8529185936162538,0.7880917644709435,0.18652965283039225,Seq_1803,0.021707679906684065,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,NA,NA,Fail
Sterile feed _vs_ Control,0.9541367324950247,1.4226091119937845,0.6214046255467238,0.2500007535053072,Seq_1804,0.021891782256730455,Bacteria,Chloroflexi,KD4-96,NA,NA,NA,NA,Fail
Sterile feed _vs_ Control,-2.291655460793776,4.406790943209429,-0.3876959934367391,0.3125004932063641,Seq_1805,0.011623701021843388,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,succinicans,Fail
Sterile feed _vs_ Control,0.8228510376159006,2.1402931297367163,0.31713121271327643,0.28645892373980425,Seq_1813,0.02665640326202557,Bacteria,Proteobacteria,Gammaproteobacteria,CCD24,NA,NA,NA,Fail
Sterile feed _vs_ Control,0.6087948718442622,1.9833242587331563,0.27504709519566517,0.3523319681456014,Seq_1814,0.023897719768477953,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,NA,Fail
Sterile feed _vs_ Control,1.3481557753686024,1.9810140163339733,0.5609288853915309,0.1813483506875375,Seq_1815,0.018289118697300318,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,NA,NA,Fail
Sterile feed _vs_ Control,2.5712686734880066,2.502445655408822,0.8603579917530688,0.0725424130337005,Seq_1816,0.020267513197035365,Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,NA,NA,Fail
Sterile feed _vs_ Control,0.7514807979851561,3.779365489261294,0.15297030180275106,0.44559597809209983,Seq_1818,0.017632243144687334,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,NA,NA,Fail
Sterile feed _vs_ Control,-1.3840608231185536,3.983334463935506,-0.2915228451330285,0.42487063828157756,Seq_1819,0.014738372023319932,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Luteibacter,NA,Fail
Sterile feed _vs_ Control,1.2931279578577906,2.4644455053264904,0.5030496366758708,0.29015601023893667,Seq_1823,0.01764713410457777,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA,Fail
Sterile feed _vs_ Control,0.5343980762503717,2.872101734040684,0.11942826020430891,0.3782386315434618,Seq_1824,0.031860584174377135,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Edaphobaculum,NA,Fail
Sterile feed _vs_ Control,-3.309910585521604,3.5658158367731865,-0.8289775951889616,0.11917301344015688,Seq_1825,0.018660746896959794,Bacteria,Proteobacteria,NA,NA,NA,NA,NA,Fail
Sterile feed _vs_ Control,0.7044334924403355,4.283130928520956,0.13017366200208613,0.45595864852165235,Seq_1833,0.02893986418915019,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,NA,Fail
Sterile feed _vs_ Control,1.3457876832579645,1.681257788842741,0.8009661733882005,0.18750115922376948,Seq_1834,0.024320994496758914,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,NA,NA,NA,Fail
Sterile feed _vs_ Control,2.5013000588685443,2.718482925410912,0.7937667253677343,0.12953551626667706,Seq_1835,0.021064281813763762,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,OLB12,NA,Fail
Sterile feed _vs_ Control,0.6692701642947991,3.17905680694195,0.19702050667162552,0.39062525967192036,Seq_1836,0.021295789157689364,Bacteria,Rare,Sericytochromatia,NA,NA,NA,NA,Fail
Sterile feed _vs_ Control,0.023154646802481693,1.715216409114646,0.012635826804974245,0.48958335689084814,Seq_1837,0.016804369460658924,Bacteria,Proteobacteria,Gammaproteobacteria,Salinisphaerales,Solimonadaceae,Panacagrimonas,perspica,Fail
Sterile feed _vs_ Control,1.7034008870088293,3.9720152129092323,0.44701855292363146,0.23316145645076272,Seq_1838,0.020234322851945714,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,NA,NA,NA,Fail
Sterile feed _vs_ Control,5.388941080669606,3.289001186935126,1.543536457708764,0.0155616731380917,Seq_1839,0.018934954231882368,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,NS11-12_marine_group,NA,NA,Fail
Sterile feed _vs_ Control,4.368067931142418,4.1406185055451115,0.9630075137063313,0.14507932060197004,Seq_1840,0.014992493581491068,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter,cuticulihirudinis,Fail
Sterile feed _vs_ Control,0.6447008765584634,4.709113461798211,0.09619721722357874,0.45077731327022447,Seq_1845,0.00336622644738443,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,NA,Fail
Sterile feed _vs_ Control,0.5903598877899849,2.0161419522651842,0.3056987121801171,0.3575133003109629,Seq_1850,0.026712306079327966,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,NA,NA,Fail
Sterile feed _vs_ Control,-1.0711017113099048,2.6009797538809734,-0.3893302866324872,0.2968755499292992,Seq_1851,0.02117364175094745,Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,NA,Fail
Sterile feed _vs_ Control,-0.1985411731578628,1.538346594080581,-0.09925925754425247,0.45595864852165235,Seq_1852,0.016821308547494553,Bacteria,Rare,Bdellovibrionia,Bacteriovoracales,Bacteriovoracaceae,Peredibacter,NA,Fail
Sterile feed _vs_ Control,0.7156628545361023,2.5474840897797355,0.1334338483473036,0.3750003014047682,Seq_1853,0.02291514432854451,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,NA,NA,Fail
Sterile feed _vs_ Control,5.074736674834352,2.519953702405653,1.9072336481220469,0.005233195823184881,Seq_1856,0.012339922174382555,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,NA,Fail
Sterile feed _vs_ Control,-0.1847960111967959,6.615901409407666,-0.018637276234439178,0.48437503535546167,Seq_1861,0.02499977304826749,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,antarcticus,Fail
Sterile feed _vs_ Control,-0.8932057952076438,1.3855641746254417,-0.5881695847307089,0.27604229999348795,Seq_1862,0.02170269613162524,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,NA,NA,Fail
Sterile feed _vs_ Control,0.018198866107836054,3.0283800816100745,0.004713411879689562,0.4947916784415895,Seq_1863,0.021300762117800142,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,NA,Fail
Sterile feed _vs_ Control,-2.787795853267265,3.853421749695838,-0.5911641629733005,0.27604229999348795,Seq_1867,0.019457816917137785,Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,NA,NA,Fail
Sterile feed _vs_ Control,-4.854101960220366,3.1795546578292155,-1.2776892191106883,0.041457228073882454,Seq_1868,0.027100293127801215,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Tardiphaga,NA,Fail
Sterile feed _vs_ Control,-0.8091073454360291,1.990295016612472,-0.3140223900077379,0.30208386385344066,Seq_1869,0.018290721479997104,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,NA,NA,NA,Fail
Sterile feed _vs_ Control,0.36828699987531444,1.2982743920949016,0.28934923563201476,0.3834199649231569,Seq_1870,0.023261868783537174,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,NA,Fail
Sterile feed _vs_ Control,-0.913290446009964,1.969958447326813,-0.40919795531508163,0.3593753451929687,Seq_1871,0.01904761419871053,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,NA,Fail
Sterile feed _vs_ Control,-0.22419240850103783,1.748953443978662,-0.12905306683137868,0.44791678569462046,Seq_1872,0.017599391625256953,Bacteria,Myxococcota,Polyangia,Polyangiales,BIrii41,NA,NA,Fail
Sterile feed _vs_ Control,1.4162610187240041,0.9164954230251983,1.347568785568235,0.05729629755404447,Seq_1873,0.027776028867169643,Archaea,Rare,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,NA,NA,Fail
Sterile feed _vs_ Control,-0.59781263638373,4.46869416486327,-0.14335785635791243,0.4375001435262812,Seq_1875,0.0024783089596921984,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Rurimicrobium,NA,Fail
Sterile feed _vs_ Control,0.22915952193514855,1.553694367944332,0.1432481678090668,0.4375001435262812,Seq_1878,0.026063747355560395,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4_lineage,NA,Fail
Sterile feed _vs_ Control,-1.6573791265560551,5.005208445447978,-0.36405518024375993,0.2812506115426518,Seq_1879,0.017687736573706425,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cytophagaceae,Cytophaga,NA,Fail
Sterile feed _vs_ Control,0.4829800155287032,1.9740427363452469,0.20734574434865588,0.3937826322774743,Seq_1880,0.021879195952299944,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Rhodoferax,koreense,Fail
Sterile feed _vs_ Control,0.15702454027461332,1.1843636378709705,0.10981595665164273,0.44791678569462046,Seq_1881,0.017715727114511227,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA,NA,Fail
Sterile feed _vs_ Control,4.798101215169097,3.025285459647834,1.524274030575385,0.0155616731380917,Seq_1882,0.02096330056670748,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Geodermatophilaceae,Blastococcus,NA,Fail
Sterile feed _vs_ Control,0.0709900934013099,1.924232065609921,0.018531448824091273,0.48704666112277173,Seq_1884,0.01703459920093728,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,NA,NA,Fail
Sterile feed _vs_ Control,-0.2990996702828088,0.8682816135036804,-0.31527537236347525,0.3834199649231569,Seq_1888,0.024545579988001564,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,Steroidobacter,NA,Fail
Sterile feed _vs_ Control,4.468978727959872,3.682051969373741,0.9289704604954456,0.15026059929804503,Seq_1889,0.027472627312885616,Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,NA,Fail
Sterile feed _vs_ Control,-0.005006765514236733,1.0924517373965976,-0.0016287835997209,0.5,Seq_1890,0.021990297995255263,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,NA,Fail
Sterile feed _vs_ Control,-0.10849364275188211,1.8858228237232861,-0.057041997618528795,0.47916671384314896,Seq_1891,0.020385775628302193,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Chitinibacteraceae,Chitiniphilus,NA,Fail
Sterile feed _vs_ Control,0.7257051592456207,1.7393785358971607,0.3974743676291547,0.2968755499292992,Seq_1892,0.016131310232320117,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,NA,NA,NA,Fail
Sterile feed _vs_ Control,-0.3516655850027446,1.177766733381672,-0.24612741691455328,0.39062525967192036,Seq_1893,0.019044456010543113,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Lysinibacillus,NA,Fail
Sterile feed _vs_ Control,1.363629997190615,3.7057315176583554,0.3802979397457693,0.27083398913296086,Seq_1894,0.033171496969622266,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,NA,NA,Fail
Sterile feed _vs_ Control,-0.408573268386796,3.035473622966701,-0.09324500198296531,0.4427084645663884,Seq_1895,0.012992464610444768,Bacteria,Myxococcota,Polyangia,Polyangiales,BIrii41,NA,NA,Fail
Sterile feed _vs_ Control,0.5884130991856305,3.5480224244636407,0.13744690249995012,0.4062502196473848,Seq_1899,0.004364289919422841,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,NA,NA,Fail
Sterile feed _vs_ Control,-2.7921166493112937,2.5881952322298494,-0.9056990878559881,0.12435426095506012,Seq_1900,0.012133465439102771,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Aminobacter,NA,Fail
Sterile feed _vs_ Control,0.22747631388472023,1.487643722913666,0.11849346317121046,0.45312510690235347,Seq_1903,0.025259125991548073,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,Bauldia,NA,Fail
Sterile feed _vs_ Control,-5.4070082223537375,3.2203199155444127,-1.668726872988986,0.0155616731380917,Seq_1904,0.020489953676007134,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,NA,NA,NA,Fail
Sterile feed _vs_ Control,2.3613463998776556,5.066027041833961,0.44767020409446723,0.26424938284549565,Seq_1914,0.010477230322954691,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Aeromicrobium,NA,Fail
Sterile feed _vs_ Control,-0.1995692917845595,2.651284101423883,-0.06393228086204335,0.47668399009963064,Seq_1915,0.01734139691915044,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,NA,NA,Fail
Sterile feed _vs_ Control,0.19197322131912387,1.837962928457336,0.10503915753826804,0.45595864852165235,Seq_1916,0.01660433887564589,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Aurantisolimonas,NA,Fail
Sterile feed _vs_ Control,-2.8469609594993512,3.966407799062882,-0.7339389224874744,0.22798013900535738,Seq_1917,0.02343837951960555,Bacteria,Rare,Oligoflexia,Oligoflexales,Oligoflexales_fa,Oligoflexus,NA,Fail
Sterile feed _vs_ Control,0.13146648102014158,1.7358751829340724,0.07266853516125407,0.468750070918891,Seq_1918,0.018400880670232895,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Beijerinckia,NA,Fail
Sterile feed _vs_ Control,-0.6786025648865817,3.382822899332157,-0.16500371016115845,0.42708350174596327,Seq_1919,0.01978172873975818,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA,Fail
Sterile feed _vs_ Control,-1.40028568145902,2.1965415802289066,-0.6051517098144499,0.19270944958575004,Seq_1920,0.008053367109969733,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,NA,Fail
Sterile feed _vs_ Control,2.1927915213755353,1.7991665890464583,1.1123168649761683,0.11458548008242522,Seq_1921,0.02399393894482748,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA,Fail
Sterile feed _vs_ Control,-1.7564769540212373,4.594145905915363,-0.33364352066360636,0.3229171243820439,Seq_1924,0.00838123879826458,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,JCM_18997,NA,Fail
Sterile feed _vs_ Control,3.2243900504669814,3.763875243508714,0.8197485093047909,0.1813483506875375,Seq_1925,0.01130987568567157,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,NA,NA,NA,Fail
Sterile feed _vs_ Control,1.0306223256793006,1.722749064404991,0.5953147026441841,0.23316145645076272,Seq_1928,0.009158725224457638,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,JCM_18997,NA,Fail
Sterile feed _vs_ Control,-0.7010716005104385,3.1589914834948294,-0.1293206539922861,0.40104189948542546,Seq_1929,0.003803991406720347,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Roseococcus,NA,Fail
Sterile feed _vs_ Control,1.4405824466762605,3.330219700301961,0.3446803148529701,0.3333337571830611,Seq_1932,0.021356602905817118,Bacteria,Gemmatimonadota,Longimicrobia,Longimicrobiales,Longimicrobiaceae,NA,NA,Fail
Sterile feed _vs_ Control,-0.45807329839114796,1.782848691872223,-0.211875710094792,0.421875181024094,Seq_1933,0.01809999469699866,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,NA,Fail
Sterile feed _vs_ Control,1.497696448167492,2.628078820533056,0.5897857280045389,0.1813483506875375,Seq_1934,0.019139886754758913,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,NA,NA,NA,Fail
Sterile feed _vs_ Control,-1.198152689905715,1.6921033183098189,-0.6235492247847654,0.18229287116029563,Seq_1935,0.011571607879693784,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,NA,NA,NA,Fail
Sterile feed _vs_ Control,0.011413111475567561,4.314471148614518,0.004197930310146874,0.49740933222081757,Seq_1936,0.0076533418999327005,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,NA,Fail
